id,text,sdg,label,osdg_text_id,doi,comment
79d7add,"The process was first carried out in 2004, and led to additional funding allocated to HIV/AIDS projects, “which topped the economists’ “to do” list”. Similarly, biosand filters was the intervention with the lowest risk of a BCR below 1. In the final overall ranking, WSS interventions came in about 15th to 20th position (over a total of 30 interventions), whereas health interventions to address malnutrition (such as micronutrient supplements or community-based nutrition promotion) came towards the top, largely due to their comparatively low costs and fast payback periods. It does so by comparing the effectiveness of various health interventions based on the estimated cost per DALY averted (see Box 5.4).",6,FALSE,61a92834143e5bca6411bd1146846b37,10.1787/9789264100817-10-en,
04f3583,"Despite the limited amount of data made available thus far, a significant number of predictions stress the vulnerability of water resources in Central Asia. An increase in air temperature and a short-term increase in river flows, due to the melting of glaciers, is one such likely consequence. In the long term, river flows are predicted to decrease, and the levels of aridity and evapotranspiration to rise, which would increase irrigation requirements for water and increase the risk of scarcity and droughts. The willingness of all the riparian countries to cooperate, establish an open dialogue and compromise to find a consensus between their positions is necessary for agreement.",6,TRUE,49f169f69ad6dee7534832988c1addd4,10.18356/0e8375fc-en,fixed typo
7e8a274,"The partnership aims to promote public awareness and involvement in projects to conserve and protect freshwater ecosystems relating to the Danube River basin. In 1974, the member countries of the Intergovernmental Coordinating Committee of La Plata Basin Countries created the Financial Fund for the Development of the River Plate Basin (FONPLATA). The mission of IFAS is to fund joint environmental and research programmes and projects aimed at saving the Aral Sea, improving the environmental situation in the areas affected by the disaster and addressing common social and environmental challenges in the subregion.",6,TRUE,065f93a6e94aa95444f1515fe801ea0c,10.18356/a68df323-en,
d733347,"An instrument such as the Pact could be used to accompany such a gradual devolution of responsibility. There are basins where charges have been applied at federal level, but not yet at all state levels, as in the case of the Sao Francisco, Doce and Paranaiba River basins.5 This may also create limitations in terms of the financial autonomy of the water agencies, given the fewer resources available (ANA, 2016). Some delegated water agencies have to deal with both federal and state authorities and face difficulties in applying different set of rules, inspections and more or less stringent regulation.",6,TRUE,c4a4a98d9d74ab0062b48951acca73a7,10.1787/9789264285712-9-en,
e0d0c18,"As a result, the quality of sorting is uneven and there is considerable unexploited recovery potential, particularly for organic components and plastics from municipal waste. The polluter pays principle is only partially applied, and prices vary among the communes. There has been little progress in managing waste from the health sector, it is no longer co-ordinated, and self-sufficiency is not guaranteed for the treatment and disposal of infectious waste.",6,FALSE,41eaf94ffcb41fb1c24da74d45da045e,10.1787/9789264077287-en,
13c7ddb,"Disputes can therefore appear at local, regional, national, or transboundary levels. The risk of conflict escalation is higher in situations where two or more sets of actors with unequal power face increasing water scarcity without access to alternatives or coping mechanisms. At the same time, however, shared water resources can serve as a platform to build cooperation between parties in conflict. Whether water resources generate conflict or cooperation between competing users often depends on the governance systems in place.",6,TRUE,99d4eba28f148843d2036f7a23cf7dee,10.18356/935513ee-en,
d69fcac,"As such, IBCC has been helpful in co-ordinating between various local conservancy districts with state-level agencies and local stakeholders. This is useful in so far as there are so many conservancy districts in Colorado that almost none have jurisdiction over an entire river basin. In order to account for all alternatives, co-operation is therefore necessary.",6,TRUE,ef53387dd06ba3d66ec8984b832cae34,10.1787/9789264119284-6-en,fixed typo
2de7cc6,"These included Acts on integrated pollution prevention and control (2003), environmental information (2004) and trading of emission allowances for greenhouse gas emissions (2004). At the same time, many existing Acts were amended and complemented by regulations. For example, a new Air Act was adopted in 2010, replacing the 2002 one, to transpose the EU directive on ambient air quality and cleaner air.",6,FALSE,34172c2768503fc420efddcf0103021c,10.1787/9789264121836-7-en,
76ac004,"Further to the Kenyan Water Act of 2002, the small water project has to sign a Service Provision Agreement (SPA) with the Water Service Board (WSB) in whose jurisdiction it falls (for example, the Athi Water Services Board-AWSB for the area surrounding Nairobi). Upon successful completion of the project, the Global Partnership for Output-based Aid (GPOBA) pays subsidies to the small piped water project (figure below), which reduces the overall size of the loan to the communities, and keeps debt service payments affordable. It also provides better risk management from the lender’s perspective and increases incentives for project completion as the subsidy is transferred upon the delivery of agreed outputs (including the increase in the number of connections and changes in revenues collected).",6,TRUE,27e389324f83149986c8ee1761c6d4ce,10.1787/9789264083660-7-en,
ac4db1c,"When the provision of services involves the same network there may be “joint” costs, “common” costs, or network benefits. This is despite the fact that there may be some relevant differences in circumstances between particular customers that will not be closely reflected in the resulting charges. When considering issues of practicability, it is important to recognise that the availability of information is likely to evolve over time. This means that Ofwat retains the possibility of changing the way costs are assessed depending upon available information. Failing to do so raises equity issues, as future generations will have to foot the bill, either through decayed infrastructure or increased public debt. Typically, all things being equal, industry or municipalities should have an incentive to develop in regions where water is abundant and competition between water users is minimal, and they should cover the costs of a reliable access to water.",6,TRUE,3c5688b66fee4ec3b7e8619aff64d0dc,10.1787/9789264281707-7-en,fixed typo
ff2b772,"Part A: Global and Sectoral Aspects, Contribution of Working Group II to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change [Field, C.B., et al. ( Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1132 pp. Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA. Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1535 pp. An Overview of IMAGE 2.4. Netherlands Environmental Assessment Agency, Bilthoven.",6,FALSE,5e77b7a91a5f55f88b3481631d87edec,10.1787/9789264279360-5-en,
946174a,"Recommended actions in sphere (2) and then (3) are conditional on the efforts undertaken at the hotspot location and may become secondary if hotspot level risks are well managed. Source: Author’s own work. As for most regions, water risk hotspots require well-functioning generic water policies (OECD, 2016a).",6,TRUE,19b24785bedfd95c65044687cf41f00b,10.1787/9789264279551-6-en,
74c1a49,"The conclusion of their work is that the benefits of management or groundwater irrigation will not always be significant, and that they depend highly on economic, hydrologic, and agronomic parameters (Koundouri, 2004). There has been significant discussion in the literature on possible criteria to define when groundwater pumping is detrimental (see Chapter 2, and Llamas and Garrido, 2007). In particular, fighting against stock depletion is rarely found to be appropriate (Giordano, 2009, GWP, 2012).",6,TRUE,28916a987986025895ff87fffe49fe94,10.1787/9789264238701-5-en,fixed typo
4618eb0,"By 1985, Saudi Arabia had 24 desalination plants, including 17 plants on the western coast along the Red Sea and 7 plants on the east coast along the Arabian Gulf. These plants were producing 1.82 million m3/day and 3,630 MW of electric power. More than 70 per cent of that country’s water needs are provided by desalination, and its plants currently generate more than 4,600 MW of electric power. In 2008, the total amount of desalinated water produced by Saudi Arabia was an estimated 10.6 million m3/day.",6,TRUE,e66c44a60b2654e8ad4eb472245e01cc,10.18356/07e053e9-en,
22d7d63,"However, it faces a growing number of challenges, including deteriorated main routes and worsening traffic congestion. Service quality has declined as the system has not been able to keep up with demand, which has encouraged greater use of alternatives, including private vehicles. Programme implementation needs careful monitoring and analysis, as such regimes can create incentives to increase the private car fleet. Bogota also closes road segments for selected hours on holidays and weekends, creating an additional 121 km of pedestrian and bike path called Ciclouia.",6,FALSE,5bd1dd6f11c6aec7cdadbbcac9434026,10.1787/9789264208292-6-en,
22d26af,"That information is used to manage dams and water bodies, minimising risks of floods and droughts. This application enhances K-water’s capacity to deliver its mandate on water quantity management and prevention of scarcity and flood risks. It can serve similar purposes abroad, where other agencies have a similar mandate. Water suppliers in Korea are confronted with the need to renew existing infrastructure, as ageing affects its performance, in particular as regards leakage.",6,TRUE,e49d2e1bc2447cfef475797fc80f5584,10.1787/9789264281707-8-en,
81ec876,"Understanding that there is also a ""hydro-social cycle"" draws attention to gender dimensions. At every stage of the hydro-social cycle there are different demands, risks and benefits for women and for men. This responsibility becomes even greater in the face of pervasive water quality problems in both developed and developing countries, which will become worse with climate disruption.",6,TRUE,ef4ae876ece58664e870c413fdb477bd,10.18356/cf6cb95e-en,
fe18f76,"The local government can facilitate the exchange of good practices and knowledge acquired through the rural-urban partnership, promoting evaluation of the initiatives and sharing information. They provide useful vehicles for translating national policy design and implementation at the local level, increasing national policy effectiveness. Also, regions and cities are responsible for much of the service delivery and public investment that determines economic growth and people’s well-being.",6,FALSE,dd75c3b7d41b6066b59ba98391b91cb7,10.1787/9789264251090-8-en,fixed typo
c57139b,"National goals for hydroelectricity are set according to water policies and targets, although this still has to be implemented at the basin level. The Environment Agency is now working with the Energy Saving Trust to develop policy in this area to target hot water use as a way of mitigating climate change. Plans for renewable energy take into account the increasing needs generated by desalination plants, irrigation modernisation, water reuse, aquifer management in periods of droughts, etc.",6,TRUE,b0da37102ff6aed6a761d91dbe6d73d6,10.1787/9789264119284-6-en,
36b9fb2,"This chapter therefore focuses on those linkages where maximum benefit can be derived in terms of water for people, for a healthy environment and for the economy. This reflects the integrated, indivisible and interlinked nature of all SDGs. Water and sanitation have a particular role to play in the 2030 Agenda, because of their centrality to each of the three dimensions that cut across all SDGs (society, economy and environment).",6,TRUE,1eca910742f0434b93cbfacb51f112f0,10.18356/e333ca08-en,
95bf43f,"At the same time promoting more competition in the refinery sector would help ensure that costs associated with the transition to cleaner fuels are minimised. The leading role played by cities such as Beijing shows how stronger emissions and fuel standards can limit motor vehicle pollution. Nationwide implementation of leading China standards, and over time higher standards still, should be a high priority for the central government.",6,FALSE,0ce18f9c562d2b0d8a954b2570cbe045,10.1787/eco/surveys-chn-2013-5-en,
7c74cd3,"In particular, small farmers and indigenous communities are still under-represented, and greater participation of irrigation districts and units would contribute to the sustainability of catchments and the balance of aquifers. River basin organisations and river basin councils report to different constituencies and there are only limited platforms to share concerns and take consistent and mutually beneficial decisions. Coordination is currently undertaken on an ad hoc basis.",6,TRUE,70a60926e08ab52d30a91f2a0761156b,10.1787/9789264187894-7-en,
03ccc23,"The monitoring of priority substances in sediments and biota is lacking. The same applies to an emissions inventory and losses of priority substances and other relevant pollutants. Very frequently, especially when it comes to the development of the RBMP, die ""expert assessment"" approach is used for assessing the status of water bodies, and this ""expert assessment"" is not subsequently confirmed, which can be interpreted as deterioration of the status of the water body.",6,TRUE,38fab720019cad89a08c5252e6ed7774,10.18356/550b76bf-en,fixed typo
6fdc83e,These lags could be overcome by devoting more resources to meeting international commitments and by giving greater economic and diplomatic priority to the environment. It also examines performance against the targets in the 2001 OECD Environmental Strategy. Emissions of non-methane volatile organic compounds (NMVOC) should meet the reduction target set by the EU Directive on National Emission Ceilings (NEC) for 2010. S02 concentrations have been kept well below the authorised limit value for the protection of human health. Limit values for fine respirable particles (PM10) have never been exceeded. A national target has been set to have 25% of home-work commuting covered by public transit by the year 2020.,6,FALSE,9d35607cbfdf2c3f8b93007cfe292aa9,10.1787/9789264077287-en,
34acfdf,"Strategies are in place to improve water supply conditions for the overall population. The complicated complex of governmental authorities includes a number of ministries and institutions which are responsible for the implementation of governmental water programmes. These programmes are mainly funded by the Government. There are two line ministries, MoWE and MoNP, responsible for water resource management and water protection.",6,TRUE,a3a6e761af83aadfb44553aed4db1def,10.18356/19c562f5-en,
e7bb101,"The overall costs of water pollution caused by agriculture across OECD countries both in terms of treatment for consumption and in terms of damage to ecosystems are likely to exceed billions of euros annually (Gruere, 2016(7], OECD, 2017(6]).' At the same time, in many regions agricultural production is subject to water risks mainly due to climate variability, extreme events, depleting groundwater resources, but it also faces resource competition from other sectors (OECD, 2017(2]). Recent reports show that diffuse pollution from agriculture continues to be problematic in spite of policy efforts (Wang, Tyau and Ybanez, 2017(8], Wasley, Fiona and Davies, 2017(9], Melia, 2017[ioj, OECD, 2017(6]). Droughts and floods continue to have lasting and potentially devastating impacts on agriculture in many regions (OECD, 2016(d).",6,TRUE,44225a39c980aebbb67cfa2f08748c74,10.1787/1826beee-en,
88d5922,"The Darkosh records show a minimal, though statistically significant, negative trend (Figure 6). From Darkosh onwards, if not before, the Orontes can be considered a regulated river. Despite data gaps, the latter shows a quite regular variability, with drier and wetter periods compared to the mean, and no extreme drought or flood periods (Figure 6). Generally, the downstream station Jisr al Shughur (15,130 km2) exhibits a high-flow season from December to May and a low-flow season from June to November.",6,FALSE,a672b4fe42af48f0a703345db8d04626,10.18356/2c323ce7-en,"fixed typo, removed footnote numbers"
d719421,"Catchments are much smaller and are aggregated into river basin scale to satisfy the requirements of the EU Water Framework Directive (WFD) (2000). Rivers and wetlands of national and international significance are protected and improved by means of the most cost-effective measures. For non-designated rivers, action must be cost-beneficial.",6,TRUE,8f71fd7821f9045bb3a7eba465715d0a,10.1787/9789264202405-5-en,
c060cb9,"Although the Almaty Guidelines are not specifically targeted at joint bodies for transboundary water cooperation, they represent a comprehensive and up-to-date guidance on forms and mechanisms for public participation that can be applied by joint bodies. For example, an Ad Hoc Public Participation Expert Group acts in the framework of ICPDR. In the period 1999-2004, the Joint Russian-Estonian Commission on the Protection and Rational Use of Transboundary Waters had a working group on cooperation with NGOs, local authorities and international organizations. However, the Commission reformed its working groups, and the functions of this working group were transferred to the new working group on IWRM.",6,TRUE,e6deb01712a9e9fb1f9075937685fcf8,10.18356/a68df323-en,
1db6473,"The improvement of housing provision in rural areas is achieved by considerable self-build construction of single-family houses. In cities and towns, housing construction is mainly led by the private sector and aimed at wealthy customers, a decent housing market remains unaffordable for average households because of their low annual incomes. At present, however, there is neither a policy nor a state programme for development of social housing and affordable housing for rent. Budget funding of new construction projects for those recognized as being in need of housing improvements is scarce.",6,FALSE,df1aa532c8e5ee75a9edc4180034e745,10.18356/5f39af5f-en,fixed typos
8f472b7,"More males than females suffer and die from diarrhoea in every region except South-East Asia. Absence or inadequate provision of public toilets for women reflects - and reinforces - women's exclusion from public power and public spaces more generally. Yet many millions of people in the world lack even the most rudimentary means of obtaining safe water, while billions do not have sanitation facilities that are protected from outside contamination (UN 2015, UN 2014, UN-Women 2014, WHO and UNICEF 2014). Water and sanitation access, demand, provision, priority, health, organization and policy are gendered, even if this is manifested in different ways in different places. The gendered dimensions of the water, sanitation and hygiene (WASH) sector are increasingly reflected in public policy agendas, but concrete results have been partial and uneven. Water was generally thought of as a physical resource whose provision was determined, for the most part, by the hydrological cycle and physical infrastructure.",6,TRUE,00864801b442bb957360e47bfe0575d9,10.18356/cf6cb95e-en,
8001284,"Well-designed intergovernmental transfers can create incentives for improved financial sustainability and creditworthiness of local jurisdictions, eventually helping to decrease demands on central budgets. As with central authorities, the 3Ts (taxes, tariffs and transfers), including inter-governmental transfers, are the ultimate source of finance, since other forms must be repaid or provide compensation. These may include grants, funding programmes and specific agreements that can be included in contracts.",6,FALSE,809ebb031a44857dd32ff15b611b6ab9,10.1787/9789264119284-6-en,
70adb6f,"This should be done in a manner that does not undermine local structures and processes, but ensures coherence with the national system. Some checks and balances may be required regarding local mechanisms to ensure a degree of due process or to protect against certain types of discrimination. In turn, mechanisms may be needed to ensure locally achieved resolutions are then protected within the broader national system.",6,FALSE,9d780eb4d608fe75e993e742cd33ad4b,10.18356/935513ee-en,
3676a36,"The green economy must not disturb the balance of the pillars of sustainable development. It was quite noticeable that the mistrust of the intent of the green economy, as expressed by some governments in the Rio+20 process, was a factor in the national consideration as there were lingering concerns on interpretation and implementation modalities. In this regard, the community-based organisation (CBO)/NGO responses were highly focused on social development, poverty eradication and livelihood issues. He outlined, ‘We accept that our tools will include a green and a blue economy based on various national approaches.",6,FALSE,38951c3b4c7f6b14ce6a52cf0e6a0358,10.14217/9781848599178-5-en,
c9dc619,"The technical capacity of individual establishments to respond adequately to environmental protection and resource management questions is also an important factor. Annual corporate environmental protection expenditure. To provide a holistic view of a country’s efforts towards sustaining and protecting the environment, policymakers, analysts and civil society require statistics on environmental governance and regulation at the national level. The magnitude of these activities can inform about the extent of institutional development, availability of resources, and the existence and enforcement of regulatory and market instruments whose primary purpose is to protect, regulate and manage the changing environment. Successful national environmental governance requires institutional strength, as well as regulatory capabilities.",6,FALSE,2b089c95518b64a19eb99b95f0872983,10.18356/f47faf05-en,
885c3a6,"R&D efforts (the environmental component of the CORE Programme), ecotechnologies (the new 2009 Action Plan), energy savings (2008 National Energy Efficiency Plan) and the promotion of public transport are all part of a new conception of the environment as an economic opportunity. But as Luxembourg looks ahead post-crisis, it is not certain that environmental action will receive greater priority, beyond the country’s European commitments. Health risk factors, and environmental ones in particular, are regularly checked and the results are often published.",6,FALSE,9a7cdadf30f254a2a1d8a9922ea5d212,10.1787/9789264077287-en,
118daf0,"It contributes to the Multilateral Carbon Credit Fund of the European Bank for Reconstruction and Development (EUR 10 million), to the Carbon Fund for Europe sponsored by the World Bank and the European Investment Bank (EUR 10 million), to the Asia Pacific Carbon Fund of the Asian Development Bank (USD 15 million), to the Community Development Carbon Fund (USD 10 million) and to the BioCarbon Fund (USD 5 million) of the World Bank (Table 7.2). Source: Draft 2010 budget. It calls for Luxembourg to: improve energy efficiency by 9% between 2001-05 and 2016,8 reduce GHG emissions by 20% below their 2005 levels, achieve an 11 % share of renewable energy in total energy consumption by 2020, and achieve a 10% share of biofuels in total transport by 2020.",6,FALSE,70589bbd2329b9f9ab6ddf9f149c36e8,10.1787/9789264077287-en,
270c5b6,"Driver (2002) estimated that 47 per cent of households in Trinidad and Tobago have improper title and 55 per cent of farmers have no proof of land ownership. Faizool (2002) noted that increasing socio-economic pressures have been accompanied by an increase in squatting especially on the upper slopes of the western half of the Northern Range, both on private and state-owned lands. One reason for the malfunctioning of the market is the failure of land-use planning to release land for development in the right place and at the right time, thus creating artificial land shortages that drive land values up and beyond the reach of the poor to purchase land.",6,FALSE,ebc75550971a96e8219ca6a2d91e23d5,10.14217/9781848590823-19-en,fixed typo
03e9759,"Not only does this have potentially negative effects on gender pay gaps and levels of social inclusion, but also Sydney is not fully utilising the skills currently available in its workforce. Moreover, this mixed labour market picture suggests that the low levels of unemployment are masking higher levels of inactivity. Youth unemployment is also high, although this is very much a global trend amongst advanced economies.",7,FALSE,448cfebe196e9aed00270dbd6ed9d3ce,10.1787/5kg20639kgkj-en,
04f6c7f,"If too much water is stored behind the reservoir, sections of the river downstream from the reservoir can dry out if an insufficient amount of water is released at certain times of the year. This can lead to detrimental effects on animal and plant life downstream from the facility. Because of this, the channel may show signs of degradation (loss of sediments) or aggradation (accumulation of sediments), depending on whether floods can move the remaining incoming sediments.",7,FALSE,05ad33f26eff857ea273b271a7c648f5,10.18356/aac9b96c-en,
b87a4f8,"Energy efficiency targets are now in place at all levels of government. Nevertheless, in all countries and economic sectors, increased synergies between renewables and energy efficiency measures are possible, and oftentimes strengthening one will, in turn, strengthen the other. In both technical and policy contexts, renewable energy can have a positive effect on energy efficiency—and vice versa. Each of these steps presents opportunities to strengthen the energy efficiency of the overall system.",7,TRUE,51623ee78c26efaa4fbc70e63e7d503a,10.18356/f00277f1-en,
12e3f54,"Data over the last 30 years suggests that, had we switched off government subsidies to fossil fuels, global emissions would have been more than a third lower than they actually were in 2010. Countries need to make a SWAP. Nordic countries have started this shift away from fossil fuel subsidies and toward government support to heat pumps as in Sweden, electric cars as in Norway and wind power in Denmark.",7,TRUE,5f74051cc940cc85f3e35bf0c678484f,10.6027/9789289350167-3-en,
135ea60,"Large areas of about 500 000 km2 between Mumbai and Bhopal and in Gujarat are covered by thick basalt layers. If basalt is shown to be a suitable cap rock, it is estimated that this would allow storage of 300 Gt C02 (Sonde, 2007). Three of the nine sites designated so far for UMPP projects are on the coast not far from these potential storage areas.13 For inland sites relying on domestic coal, additional costs of USD 5/tC02 for transporting the C02 are expected compared to coastal sites (Mott MacDonald, 2008).",7,FALSE,29d5da40fe85cc32f02d021b960ce2f8,10.1787/5kgglrw4n7s0-en,"we have removed the last sentence about ""gas consumption"" to reduce ambiguity"
13eb0bb,"The University of Troms0 has over 9 000 students and some 2 500 employees. Since Troms County has only 1% of its surface area classed as cultivable land, agriculture is a relatively minor part of land use. It is mainly located around the coast and was traditionally combined with fishing to form a key part of rural livelihoods. Troms County is at the northern limits of agricultural production possibilities, but the Gulf Stream enables some seasonal farming around the coasts and fjords, while the Sami people also carry out traditional reindeer herding.",7,FALSE,0d02b195616490f828e9c7e99e293799,10.1787/9789264180444-17-en,
1c3a9fd,"In the short-term, a favourable future for the post-2015 sustainable development framework and an ambitious climate deal in Paris will not be possible without policy input. In the longer term, development objectives, including climate-related goals, need policy coherence as well as cash. Governments will need to adapt accordingly.",7,FALSE,4cf9ebc3e44f6f6fe764d85a6f3abc99,10.1787/9789264236813-6-en,
1e2bb6c,This motivation is still strong with the reality of recession and austerity in many countries making the idea of green employment growth a welcome antidote to the high unemployment rates. Capacity building and skill development within the regional communities are also important benefits of green initiatives.,7,FALSE,6cc45f35957a70dc1f450fbc4ab74b22,10.1787/5k3w6ljtrj0q-en,
1e95b83,"By creating an enabling environment for the emergence of income-generating or income-improving activities, electrification projects can directly contribute to poverty eradication policies. Benefits for agricultural production include irrigation (perhaps with the use of water pumps), increased utilization of motors, food processing, refrigeration and also better access to training through information and communication technologies (ICT). Successful electrification programmes linked to agriculture would not only result in more competitive farming and create employment opportunities, but would also improve trading opportunities and local food security, including through the reduction of post-harvest losses.",7,TRUE,4a01cc17157fe6fb3a1155729326dc7f,10.18356/a2206e44-en,
aa3b81a,"For developing countries, it is based on the evolution of absolute poverty (i.e. the proportion of population living on less than $1 a day). For developed countries, poverty is measured as relative income poverty (i.e. with the threshold set as a percentage of the median income in each county in each of the years considered). Only a few OECD countries have “official” measures of poverty that rely on “absolute"" standards, typically in the form of the cost of a basket of goods and services required to assure minimum living conditions and indexed for price changes over time.",7,FALSE,ac46c07bfea1873694224ecfd4ca833c,10.18356/fcd1ba6c-en,fixed typo in text
241b32d,"These new partnerships arc working to provide the most cost-effective electrification solutions, especially in remote communities that arc often the most disadvantaged in terms of electricity access. Though progress in electrification continued at the regional level, it slowed in the recent period, attributable to population growth in rural areas and the ongoing difficulty of extending services to remote areas. The rate of progress has declined in countries with the largest deficits, namely India, Bangladesh, and Myanmar, while the lowest access rates arc found among a number of Pacific Island and least developed State.4 Though urban areas in most economics have achieved universal access, rural areas lag behind, and, in a few cases with growing rural populations, rural electrification rates are falling.",7,TRUE,ddd9ab387d2fc7238a7336e01f4480c3,10.18356/a81ec314-en,fixed typo in text
242f981,"In the scenario with an 80% renewable share, electricity prices are considerably lower compared to the other scenarios and the number of hours with electricity prices equal to or below zero rises to an astonishing 2 850 hours. A reduced occurrence of electricity prices higher than variable costs in combination with reduced utilisation hours means lower infra-marginal rents for recovering capital costs. Consequently, it is highly questionable whether conventional power plants can be profitably operated with high shares of renewables in energy-only markets with price formation being based on marginal costs.",7,TRUE,e18ef8fe59453b36226b3a625bcc78b6,10.1787/9789264188617-en,
07c9c30,"In its recent national plan, the Kiribati Development Plan 2016-19, the government has focused on improving infrastructure for the energy sector, including in renewables. The Kiribati Joint Implementation Plan on Climate Change and Disaster Risk Management notes the vulnerability of women, youth and children. In the past, Nauru’s economy was dependent on the phosphate industry, which also fuelled its energy demand.",7,TRUE,2a678f26ee1012ffd2f13e781a70ad92,10.14217/9781848599574-13-en,
12b028d,"At the operational level, a skilled workforce is needed for building and operating installations. The main instruments for reaching policymakers and C-Level decision makers are industry-run instruments. An example at the national level in Germany is the ""Maritime LNG Platform""15 and at the international level ""Sea\LNG""’4. On the shore.no particular competence standard or model courses for training of personnel directly involved in LNG operations or indirectly related to LNG operations exist.",7,FALSE,8a3a6ccb763c0d5c97e81708e6e0a40a,10.18356/feb1987a-en,
2afc932,"A way to improve energy efficiency is to tap the huge potential for efficiency gains in the building sector which is the largest single energy consumer in Europe, absorbing 40% of final energy. About 75% of buildings are energy inefficient and, depending on the Member State, only o.4-1.2% of the stock is renovated each year. ( The energy efficiency target on EU level is set on fixed Mtoe-level for final energy and primary energy use in 2030, and the Member States have to set their targets so that this target will be reached. The Commission will lay down a process to ensure that the contributions add up to the Union's 2030 energy efficiency target in the legislative proposal on Energy Union Governance.",7,TRUE,725de70f6686eefb96c1653b790d6b6a,10.6027/9789289349918-3-en,
2be0108,"However, at high penetration levels of variable renewables, i.e. above 20% of annual generation, the increase of variability and uncertainty leads to new challenges. The four challenges are summarized in the following table. The system operator needs to have enough capacity available during the hours where electricity demand is the highest, plus a reserve margin to cope with contingencies.",7,TRUE,e1bcf5fe2ef14dbec5a8169cb1a36703,10.1787/5k3wb8fmsz6h-en,
983ab8e,"The project is huge on several scales: at 4 800 MW, the plant will be the seventh-largest in the world, and the estimated construction costs of USD 17.8 billion is equivalent to 10% of South Africa’s GDP. The electricity from the plant will provide much-needed supply to South Africa’s mining and other industries, as well as generally supporting the quality of supply for household users. And being situated close to large low-cost domestic resources of coal provides a secure supply of fuel. The decision by the South African government to support this project was backed up by the World Bank which is providing just over USD 3 billion of loans, and USD 2.5 billion from the African Development Bank (Sovacool and Rafey, 2011).",7,TRUE,8d5c4d3906214299799340e13fe6047d,10.1787/9789264115118-6-en,
2f81f29,"The central government had been planning to capitalise on the good wind resource in the north of the country by increasing production of wind energy in these areas. It had selected several sites for locating wind farms. However, as the production of RE does not represent a concrete advantage for the hosting communities, and as there is a general perception that negative externalities are not being compensated for by the RE policy, they have tended to oppose them.",7,TRUE,355caa7c220d2fa90e8c0f53f57bf574,10.1787/9789264180444-17-en,
313bf02,"The proportion of the region's population living in slums fell from 34% in 1990 to 21% in 2014 (see figure V.19). In terms of absolute numbers however, although 2 million people left the slums, over 100 million still live in such settlements. This is exemplified by the negotiation of the New Urban Agenda, adopted at the United Nations Conference on Housing and Sustainable Urban Development (Habitat III), held in 2016.",7,FALSE,b5fdc51af03856168f0dd458f1c47547,10.18356/e9fa9dd4-en,
de01a6f,"Energy efficiency has very low priority in practice, determined by the fact that such a large proportion of the population does not have secure and reliable access to energy . This Programme aimed to ensure that the country’s distant regions receive power at a low price. It proposed construction of 189 small HPPs (SHPPs) with a total capacity of 103 MW by 2020, and generation of 800 million kWh of electricity per year.",7,TRUE,644786a2151dab6483b6521e865c0f32,10.18356/aac9b96c-en,
36a2a36,"Throughout this week, electricity prices are relatively high, with a clear day-night pattern. Night prices of around 50 EUR/MWh are close to the marginal cost of coal fired power plants, while the higher prices during day times of around 90-100 EUR/MWh are close to the marginal cost of natural gas fired power plants. Total consumption (red dashed line), however, is more constant over the week, because electricity consumption for heating and pumping (pumped storage) increases at night, when electricity prices are low.",7,TRUE,3de3a33b6c50a93b9bf0e13ad8c0d089,10.6027/8a4204a0-en,
3871e75,"However, in the earlier stages, RD&D accounts for a larger share of performance improvements and cost reductions. While the depression is very disruptive and particularly destructive for the poor, it does at least potentially sow the seeds of renewal, provided that the world is prepared to make the necessary institutional and financial investments. This needs to occur without risking irreversible changes in ecological, biophysical and biochemical systems.",7,FALSE,c6c0c3f173e584185fcd6269ca3ff227,10.18356/95417570-en,
40d033a,"The IAEA uses ICTs to support Member States in improving the functionality, safety and security of existing and new Nuclear Power Plants (NPPs) to ensure Affordable and Clean Energy (SDG 7) and improve Industry, Innovation and Infrastructure (SDG 9) by managing complex nuclear lifecycle technology systems. However, the applications of nuclear techniques - and the IAEA's work -in fact extend far beyond just nuclear energy. The IAEA's work extends into the education and training of health professionals in nuclear medicine techniques (SDGs 3 and 4 on health and education, respectively), monitoring of marine contaminants (SDG 14).",7,TRUE,96e05c536ae4c2f5e574d841bb9a5d41,11.1002/pub/80f4cf5d-443a6582-en,
91c5fe4,"Since poor households tend to consume little electricity, they would likely benefit from overall reduced rates, or a “lifeline rate”. Commercial and industrial users could be charged higher rates, while SMEs would need more favourable treatment. Other ways to mobilize resources through tariffs include setting a transparent energy surcharge applied to higher income, commercial or industrial consumers, and using the proceeds to extend the service to poorer consumers.",7,TRUE,4c567911242e96a326b0d95605fa3573,10.18356/a2206e44-en,"The ""rate"" in the text could be referring to something other than electricity (e.g., water rate), so we added the word ""energy"" in the phrase ""... transparent energy surcharge ..."" to remove the ambiguity"
44cfbc7,"Furthermore, the most severe accidents have occurred in these stages. Most of the severe accidents involved tankers (collisions, explosions, fires and impact with the ground) and road accidents during regional distribution. In the oil chain, fatalities are fairly evenly distributed among workers and the public (Burgherr and Hirschberg, 2008a).",7,FALSE,3b67ed2c408fb9348a08325fa98f3dbe,10.1787/9789264303119-en,
