id,text,sdg,expected_label,predicted_sdgs,predicted_label,correct
30f306d,"Djibouti Law of 27 December 2007. With the arrival of many citizens from African countries and from transit countries, Egypt is becoming a transit zone for women, or crossing South-East Asia, the former Soviet Union and Eastern Europe. What is more, since 2003 the Suez Canal has been considered a very important factor in the trafficking of human beings and of counterfeit goods. Amongst these missions, the committee must draw up plans for the implementation, supervised implementation and revision of legislation in order to prevent human trafficking, and also to draw up proposals or recommendations, and to publish a national directory including instructions and pertinent educational material, and the adoption of measures that aim to protect victims of human trafficking. The committee will also lead an awareness-raising campaign for the benefit of employers who bring in foreign workers, on issues relating to human trafficking, and will also examine reports of national and international organisations on the banning of human trafficking, and co-operate with all official and non-official programmes that provide social support for victims affected physically or psychologically or people affected by human trafficking crimes.",5,True,"[5, 8, 10, 16]",True,True
9a8f114,"At the regional level, the right to equality and non-discrimination is also guaranteed by, for example, the African Charter on Human and People's Rights (arts. This means that States must take all necessary legislative, administrative and other measures to ensure that no family may be subject to discrimination on any ground. Any right, benefit, privilege or obligation to one ‘family’ (e.g., in social or welfare benefits, inheritance, social security and pensions) must be accorded to all of them.",5,False,"[5, 10, 16]",True,False
aa094a2,"Successful programmes, she says, provide timely, sufficient and scientific information, tailored to the needs of each age group. “ Evaluation studies have shown that sex education has an impact in delaying the age at the first sexual intercourse, in increasing the use of contraception methods and condoms, and in decreasing the levels of violence against young girls,” she says. “ The above implies the reduction of early and unwanted pregnancies, and the decrease of HIV/AIDS.” It looks at the decisions that individuals make—or would like to make, if they had the opportunity.",5,True,"[3, 4, 5]",True,True
2b0d4eb,"Providing both parents with flexible work schedules and the possibility of short-term part-time work can also ease tensions between caregiving and work as children age (Chapter 4). Designed to be used around childbirth and when children are very young, employment-protected leave provides job security while allowing mothers to recuperate from childbirth and gives both parents time to care for young children. Paid leave gives families valuable income support at a time of increased stress on household budgets.",5,True,"[3, 5, 8]",True,True
42743c9,"Organized in the Red de Genera y Familia, the first step was convening Care Dialogues, an advocacy strategy which aimed to raise the visibility of care on the public agenda.154 But in contrast to the above-mentioned cases, it was die engagement with the ruling party, Frente Amplio, and the inclusion of the SNIC as part of the electoral campaign programme for 2010-2015 that proved crucial.155 Care thus became a political, and not only a technical, public policy issue. Because the importance of unpaid care and domestic work had already been recognized, the discussion could centre on concrete policy design and implementation. These data have yielded, for example, measurements of “time poverty”168 and its relation with income poverty.",5,True,"[1, 5, 10]",True,True
50e3362,"Leaders and managers in organisations, who likely made time sacrifices to reach their current rank, often have difficulty accepting that work can be done in fewer hours. In some workplaces, “non-compliers” - those employees who opt to take flexible work hours and family leave - may actually be punished via denied promotions, reduced visibility to superiors, or exclusion from important projects. In-office “face time” remains an important metric of evaluating employees, even if it does not correspond with output (Elsbach and Cable, 2012).",5,False,"[5, 8, 10]",True,False
8666e00,"They entail wide-ranging coordination between different authorities, i.e., they are not the exclusive responsibility of labour ministries (ECLAC, 2005). Labour regulation policies, on the other hand, are those that act upon the relationship between workers and employers through provisions designed to secure rights: non-discrimination, minimum wages and social security, among others. Labour market policies, for their part, have the object of combating unemployment, mitigating its effects and supporting the population at risk of joblessness. These policies can be divided into passive ones designed to offset the loss of pay, such as subsidies, and active ones, which are meant to preserve existing jobs and support the creation of new ones, help the unemployed find work, facilitate the connection between labour supply and demand and improve the skills of the unemployed and those working in microenterprises and small businesses (Samaniego, 2002).",5,False,"[1, 8]",False,True
8a57d09,"There is a lot that companies can do to prevent long hours. The overarching goal is to adjust workplace culture so that managers prioritise tasks, time management, and efficient output rather than time in the office. Leaders must recognise that working long hours is not necessary for high-quality work and may even prevent it.",5,False,[8],False,True
54b47ff,"The survey was carried out in 2011 by Gallup Inc. as part of its Gallup World Poll, and covered over 150 000 people. The target population was the entire civilian population aged 15 and older. Interviews were conducted face-to-face in economies where telephone coverage represented less than 80% of the population and by telephone in countries with higher coverage.",5,False,[],False,True
d37d262,"The committee facilitates the integration of women’s needs in the government’s work plan as well as monitors and evaluates the mainstreaming of women’s needs in national policies. Furthermore, it also supports the creation of gender-sensitive budgets. The committee conducts studies and reviews the impact of policies on women and men. It is composed of parliamentarians from all political parties and includes a chair, two vice-chairs and eight members who study, evaluate and report on matters and bills relating to the status of women.",5,True,[5],True,True
fc436e1,"Typically, species diversity is low, and a portion of the ecosystems are isolated ecological islands, ecosystems that are not in a direct connection to other similar environments. This causes these ecosystems to be highly vulnerable to disturbance, often unique, and plausibly non-restorable. Additionally, summers are short and characterized by relatively low average temperatures.",6,False,"[13, 14, 15]",False,True
4fd9a05,"It is common to find projects focused on rural or peri-urban areas to try to close access gaps with urban areas. Affordability concerns are already being integrated in project preparation in many water sector projects. However, the equitable access dimension related to vulnerable and marginalized groups is rarely considered (with maybe the exception of schools and healthcare centers).",6,True,"[6, 10]",True,True
988ad7a,"One of the contributing factors to poverty for working-age women in some countries is the increasing proportion of non-partnered women with children (UNDESA, 2015). The international poverty line for extreme poverty is US$1.90 a day 2011 PPP and the ‘median’ poverty line is US$3.10 a day 2011 PPP. Over 25% of children living in rural areas live in extreme poverty, compared to just over 9% of children in urban areas (UNICEF/World Bank, 2016). Poverty is by no means limited to developing countries.",6,False,"[1, 5, 10]",False,True
65cbb9d,"Partial information is available on infrastructure needs and on the costs of water resources management. In the OECD and Big 5 economies annual expenditures in the range of USD 770 billion are projected up to 2015 and over USD 1 trillion by 2025 (see OECD, 2006)!. Not least in OECD countries, environmental pressures will continue to grow, as will the expectations of the general public with respect to environmental protection and natural resource management. These factors are expected to add significantly to the costs incurred in the supply of water services and wastewater treatment.",6,True,"[6, 11, 12, 13]",True,True
17a9eab,"In many OECD and non-OECD countries, local governments can also play an important role in this regard. In decentralised governance systems, local authorities may be authorised to raise taxes and/or incur debt, usually within prescribed limits (OECD, 2009b). Mature capital and financial markets may provide creditworthy municipalities with capital for investment in water and sanitation infrastructure. Fiscal transfers from central budgets are also a source of investment capital in some countries.",6,True,"[6, 11, 17]",True,True
629829e,"Out of 223 river water bodies on the Tisza River and its tributaries, 75 were designated as heavily modified (75 with final status, 4 with provisional status and 2 have unknown status) representing 34% of the total river water bodies. In the Ukrainian part, a large part of the landfills for solid municipal waste have exceeded their design capacity. Flood events, including the floods in August 2002, highlighted the problem of inundation of landfills, dump sites and storage facilities where harmful substances are deposited.",6,True,"[6, 11, 13, 14]",True,True
a1a084f,"In Mexico, Scott and Shah (2004) advocate to downsize pump capacity while increasing irrigation efficiency, and to shift to lower-water-demand crops to address long-term groundwater overdraft. Regions with increasingly scarce water resources are encouraged to move from ""more crop (and jobs) per drop"" to ""more cash and nature per drop"" (Lopez-Gunn et al., They may be worth considering especially in situations of increasingly visible scarcity or externalities so long as they are built on sufficient information about the hydrogeology and that they support a larger regulatory framework.",6,True,"[2, 6, 12, 13, 15]",True,True
58b7c9b,"Hydropower production is common in the upper part of the basin, and cascades of dams form big reservoirs. Many small dams are used for irrigation purposes and fish-breeding. In Turkey, seven dams and one regulator are under operation on the Ergenc River and its tributaries, serving irrigation, flood control and some drinking water supply purposes (15% of drinking water of Edime and Kirldareli cities is supplied from two reservoirs, Suloglu and Armagan). There are also 53 small dams located on several tributaries used for irrigation.",6,True,"[6, 7, 9, 11, 13, 14]",True,True
30332db,"It addresses ongoing and future water risks and identifies what complementary role governments may play in that setting. Water risks that farmers face exogenously—which will be denoted as exogenous risks—including those related to climate change and competing water demand on which an individual farmer (and food company) has limited effect. In contrast, endogenous water risks are risks to which an individual fanner (or company) contributes, e.g. nutrient runoffs leading to water pollution or intensive groundwater use leading to aquifer depletion.",6,True,"[6, 13, 15]",True,True
35c967f,"Luxembourg has been slow to implement certain laws (the Sustainable Development Plan, sectoral master plans) and European directives. For example, there are gaps in Luxembourg’s implementation of the Seveso Directive, which calls for external emergency plans that entail active obligations to notify local residents. Over the period 1990-2007, its economy grew strongly, with GDP rising by 118% for an average of 4.7% per year.",6,False,"[8, 9, 11, 13]",False,True
e5e3378,"The subsequent modifications to TERM-H20 aimed to improve on this performance by separating irrigated and dry land activities and allowing for greater factor mobility between them (Glyn Wittwer 2012). With demand rising for both resources and increasing challenges from climate change, water scarcity can threaten the long-term viability of energy projects and hinder development”. At least two-thirds indicate that water is a substantive risk to business operations.”",6,True,"[6, 7, 13, 15]",True,True
69df625,"Another obstacle to proper implementation of the WFD is the conflict between national authorities and the regions, as well as regulatory uncertainty due to the perception of continuous changes in the institutional framework. Indeed, when the river basin authorities became river district authorities, the central government acquired more power regarding river basin management while the distribution of power among the state and the regions had previously been more clearly defined. The district authority is now considered a source of conflict between the state and regions, instead of being a planning and co-ordinating authority.",6,True,"[6, 16]",True,True
00c22d6,"Clearing land for pasture and feed crops has led to widespread deforestation and biodiversity loss and overgrazing leads to erosion and compaction. Furthermore, livestock production accounts for large amounts of water use and constitutes a source of water pollution from hormone use and other chemicals, as well as from the inadequate handling of manure. A limited number of genetically modified animals, animal substances, tissues and micro-organisms have been introduced in the production of livestock and fish to date.",6,True,"[6, 14, 15]",True,True
4af952f,"Traditionally used by governments or public entities, PCG are also being more recently used by sub-sovereign governments, municipalities and private companies to borrow domestically from commercial banks or issue in the domestic capital market in local currency. A Partial Credit Guarantee can lift the borrower’s credit rating above a critical threshold, at which access to the market is possible. The guaranteed coverage level is set to achieve a target bond rating to facilitate bond issuance, or at a level required to encourage commercial bank lenders to participate.",6,False,"[8, 9, 17]",False,True
e128f87,"The water quality impacts may be caused by the use of agrochemicals in intensive bioenergy feedstock production systems, such as the use of fertilisers which pose a risk for eutrophication. In addition, the feedstock processing plants to convert raw materials to bioenergy can also have impacts on water quality, although this will vary depending on a range of factors, including for example, biorefinery technology, effluent controls and water recycling practices (FAO, 2008, Fingerman et al., As a result sediment and nutrient pollution from agricultural land is likely to increase, particularly where maize is cultivated on marginal agricultural land which contributes to the highest nutrient loads.",6,True,"[6, 12, 13, 15]",True,True
1022084,"Currently, for example, many of the costs associated with the ecological and morphological degradation of the Lagoon are “externalised”, in other words, these costs are not borne by those who contribute to the damage, like speed boats or industrial polluters. The costs of insurance against increased flood risk are another example of the externalisation of costs. In these cases, costs are increased for the tourism sector and shops, offices and facilities exposed to flooding. But other sectors, such as fishing and agriculture, also bear costs, due, for example, to the negative impact of morphological changes and water pollution. To give just one example, the traditional Lagoon fishery (in existence since records began to be kept) was largely abandoned in the 1980s, a period during which fishing in the Lagoon became largely untenable due to environmental factors.",6,True,"[6, 11, 12, 14, 15]",True,True
31ee4f4,"Nonetheless, heavy traffic is the major cause of repeated exceedances of standards for NOx and tropospheric ozone in the capital city of Luxembourg (Chapter 2). Around 3.5% of the national population under 15 years lives in proximity to a major road, the highest proportion (together with Belgium) in the EU15. These children are at high risk from air pollution, noise and traffic accidents (Dalbokova et al.,",6,False,"[3, 11, 13]",False,True
910c9e6,"More than 70 per cent of the drinking water supply of Azerbaijan depends on the Kura River. The Araz River water entering Azerbaijan is reported14 to have MACS in excess of one hundred times for copper, molybdenum and other heavy metals- it should be noted that in some parts of the basin, natural geochemical background levels for some heavy metals are elevated. As a result, river water microflora and fauna disappear, preventing the self-cleansing process. This situation is caused by mining, leather and fertilizer industries along the rivers, and the lack of wastewater treatment facilities in Georgia and Armenia.",6,True,"[6, 14, 15]",True,True
be26d2c,"The integrated function of these riverine systems ensures the development of self-sustaining aquatic populations, flood protection and reduction of pollution. The DRBMP reports the area of floodplains/ wetlands to be reconnected by 2015 for both the Danube River and its tributaries. The inter-linkage with national River Basin Management Plans (RBMP) is vital for wetland reconnection, as, for example, significant areas are expected to be reconnected to rivers with catchment areas <4,000 km’.",6,True,"[6, 13, 14, 15]",True,True
63a564a,"Such schemes can complement mandatory standards by providing an incentive for property developers to respond to market demands for higher energy and environmental standards. In the same way, industry-based standards can also help encourage further energy-enhancing retrofitting. Governments can also play a facilitating role by filling information gaps through the initiation of building energy audits which can be used as the basis for energy management contracts.",6,False,"[7, 9, 11, 13]",False,True
63844bf,"Women are slightly more likely to be food insecure than men in every region of the world (Figure 22) (FAO/IFAD/UNICEF/WFP/ WHO, 2017). At the same time, obesity has nearly tripled worldwide since 1975. In 2016, more than 1.9 billion adults (older than 18 years) were overweight and more than one-third of these (over 650 million) were obese (WHO, 2018).",6,False,"[2, 3, 5]",False,True
47ce1c3,"In the first instance, the conclusions should be awaited of an EU project currently examining this issue. The initiative for scoping and implementing PES can be left to local communities acting with other key local stakeholders, with potential support from international networks and NGOs. Pollution of rivers and lakes in Eastern parts of Georgia is of concern both to Georgia and to the downstream parts of Western Azerbaijan.",6,True,"[6, 11, 17]",True,True
8bcf755,"In Spain, there was significant discrepancies in elasticities of irrigation water, based on water scarcity and crop patterns. Elasticity was higher where water is abundant and lower where water is scarce (because water uses are already efficient). Elasticity is low for high value crops. In developing countries, where irrigation water can be very cheap, even significant price increases (in %) may fail to trigger changes in farming practices.",6,True,"[2, 6, 12, 13]",True,True
bf24c07,"On the other hand, investments that are not coordinated with neighbouring countries may lead to inefficiency, over-capacities, energy poverty, negative environmental impacts (some through water) and political tension. Such problems are likely to be exacerbated if harmonized environmental standards are lacking. Global Tracking Framework: UNECE Progress in Sustainable Energy (United Nations, Geneva, 2017). Renewable Energy in the Water, Energy and Food Nexus (IRENA, Abu Dhabi, 2015).",6,False,"[6, 7, 13, 17]",True,False
807b399,"About one third of OECD countries have achieved absolute decoupling. Groundwater withdrawal has increased in many parts of the world, at an alarming scale in India (Shah et al., Groundwater is a key source of water supply for drinking, irrigation and industrial purposes in many parts of the world. More than 60% is consumed by agriculture in arid and semi-arid regions, producing 40% of the world’s food (Morris et al.,",6,True,"[6, 12, 13, 15]",True,True
56ae9b9,"There is a 56% shortage of environmental impact management officers at the provincial level (DEA, 2010). Many municipalities have no staff positions dedicated to environmental management. The number of vacancies is high because of a combination of factors, including high staff turnover and low wages due to the lack of funding. This affects the ability of environmental departments to attract and retain staff.",6,False,"[11, 13, 15]",False,True
0f1ec06,"The Protocol focal points may be considered information multipliers as they can reach and motivate important target groups and potential supporters, such as policy makers, donors, media and the general public, to get them involved in the implementation of the Protocol. The objectives of the Protocol align closely with the objectives of the 2030 Agenda, and the Protocol can be considered as a precursor of several SDG principles such as universality, intersectorality, equity, prevention and safety. Org/fileadmin/DAM/env/documents/2000/wat/nip.wat.2000.l .e.pdf.",6,False,"[6, 16, 17]",True,False
edad342,"Major agriculture exporters, such as Australia, Brazil, Chile, or European nations, gain in global market shares. In contrast, beef and dairy markets remain largely unaffected. The absolute size of trade change depends on the initial volume of trade flows, net trade changes can result in shift in the direction of trade flows, which should be accounted for when interpreting these results. There is no single authority representing both Turkish and Greek Cypriot people on the Island.",6,False,"[2, 12, 13, 15, 17]",False,True
cbba585,"In order to ensure a proper co-operation between the different levels of government in the management of water resources, the constitution of the Committees of Competent Authorities should be accelerated. This enhanced participation should take place through the appropriate institutions, including in the river basin authorities. The law should allow the inclusion of environmental and scarcity costs in water prices.",6,True,"[6, 13, 17]",True,True
1d7d597,"The OECD guidelines for good practice set forth a number of options that could be considered to support efforts to move toward the sustainable management of water quality in agriculture. The greater use of economic instruments (e.g. water quality trading, pollution taxes) to address non-point source pollution can improve the cost effectiveness10 of measures. While water quality trading has the potential to lower the cost of achieving improved water quality, in practice, experience with such programmes remains fairly limited to date.11 Design features (e.g. scale, compliance requirements, transaction costs) have an important bearing on their overall performance in reaching environmental and efficiency objectives. Current efforts to advance sustainable agricultural practices (including, for example, “precision agriculture”) could be considerably scaled-up and provide opportunities for green growth.",6,True,"[2, 6, 12, 13, 15]",True,True
9ae5e9f,"For example, an engagement approach might not fully address the wide range of key actors and stakeholders, the different levels at which the conflict operates, the power imbalances between parties, or local community needs, goals and cultural practices. Many processes also fail to respect the principle of free, prior, and informed consent (FP1Q, which often leads to immediate grievances within affected communities. When key stakeholders are poorly engaged, marginalized, or excluded from decision making or related engagement processes, opposition is more likely and tensions can escalate rapidly.",6,False,"[10, 16]",False,True
69f51f3,"While the increase is modest as a percentage change, it is considerable in coverage when viewed as a net number. This reflects the high population growth rates in Arab countries and the importance of pursuing water-related investments for increased service provision for the un-served as well as keeping pace with population growth trends. Figure 8 compares access to drinking water from the “piped on premises” source (or house connection), other improved sources and unimproved sources for the years 1990 and 2011. Despite the lack of complete data sets for all Arab countries, available national averages were used in calculating the regional average in order to compare and report on the progress of access to drinking water sources and sanitation facilities in the Arab region during the period 1990-2011. It is therefore important to highlight that the presented number of population with access to improved water sources and sanitation facilities at the regional level are approximate.",6,True,[6],True,True
7b00948,"It increased in 2007, as a result of the legal obligation imposed on oil companies to incorporate biofuels into petrol and diesel sold in Luxembourg. Currently, renewable sources account for 9.5% of total electricity production. However, Luxembourg covers more than half of its electricity needs through imports. The indicative target for electricity produced from renewable energy sources as a share of gross electricity consumption is 5.7% for 2010.",6,False,"[7, 12, 13]",False,True
57a7b24,"An inclusive culture that engages women in the design, operation, and maintenance of water and sanitation systems leads to better responsiveness and customer satisfaction. As satisfaction increases, so does willingness to pay for services and maintenance of water systems, which is key to sustainability. Its targets 6.1 and 6.2 are measurable by access to safely managed drinking water and sanitation services, coupled with hygiene promotion and an end to open defecation. Special attention is paid to gender and social inclusion, which brings sustainability into focus. Other targets respond to the environmental considerations and needs, along with a focus on international cooperation and capacity-building support to developing countries in water and sanitation-related activities and programmes.",6,True,"[5, 6, 17]",True,True
5db2f68,"Despite the number of payments to consider, it is not clear whether, or how, the government can afford to meet its financial obligations. The government - through the Ministry of Finance - guarantees the WAJ’s and MWI’s loans and is obliged to fund their deficits. The government records these amounts as debt in the general budget. The Ministry of Finance has also provided sovereign guarantees for some projects with the private sector.",6,False,"[1, 8, 9, 17]",False,True
bd32e8e,"A “problemshed” approach is very wise under many circumstances, but specific incentives also need to be set at the federal level for outcome-oriented governance at basin and state level. This is very much the spirit of the National Pact for Water Management signed in 2011 between the ANA and state governments to converge towards integrated water resources management (see Chapter 3). In many instances water policy reforms are difficult to put into practice because little data and information are available, particularly on the economic, financial and institutional implications.",6,True,"[6, 13, 17]",True,True
cb99767,"Equally, the Nile River headwaters originate outside the ESCWA region and serves as the primary source of freshwater for Egypt and the Sudan, the latter of which under-consumes its water allocation, thereby allowing additional supplies to flow to Egypt. While Lebanon shares several river basins with its neighbours, relatively high precipitation rates, short river courses and snowmelt generally provide the country with sufficient water supplies. Climate change is expected to have adverse impacts on these shared water resources. These include wastewater treatment and reuse, agricultural runoff reuse and desalination.",6,True,"[6, 13, 15]",True,True
020c25f,"There is no mechanism regarding decontamination of orphan sites, however, and no financial means exists for the government to take such action. Environmental authorities have made an inventory of publicly owned sites contaminated by pesticides, but no remediation has yet taken place due to a lack of funding (Chapter 5). Law 491 of 1999 requires projects requiring licences (i.e. the largest ones, with the highest environmental risks) to take out insurance covering environmental damage.",6,False,"[3, 6, 11, 12, 15]",True,False
a5ed778,"Of 30 contracts signed, 25 corresponded to a purely contractual PPP (concession) and 5 to institutionalised PPPs (mixed companies). The trend before 2004 should be treated with caution, as waste classification in Portugal was subject to change following the requirements of the EC Regulation on waste statistics (2150/2002/ EC). They integrate seven waste management units: classification (including laboratory), sorting and transfer, stabilisation, organic waste treatment, recovery of contaminated packaging, soil decontamination, physico-chemical treatment, and hazardous waste landfill.",6,False,"[6, 11, 12, 13, 15]",True,False
d4a3ecf,"Following the creation of modern nation states in Western Asia starting in the first half of the 20th century, most of the region's major rivers and many aquifer systems were found to cross political borders. However, their management did not emerge as a major problem until increasing freshwater scarcity exposed dependencies on internationally shared water resources. Large-scale irrigation projects boosted investments in and socio-economic dependencies on the water and agricultural sectors.",6,True,"[2, 6, 13, 15]",True,True
a327f76,"They have been variously combined in different frameworks, thus emphasising certain universal aspects of governance (Lockwood et al., It specifically addresses the issue of coherence and co-ordination of public action to achieve water policy outcomes, such as sustainability, efficiency, equity, rule of law, accountability and participation. It can therefore only provide a partial response to the ongoing water governance debates.",6,True,"[6, 16]",True,True
1d6cd4c,"This body is currently drafting guidelines for achieving good environmental status for the coastal waters of the Black Sea, in line with the EU WFD. The Commission on the Protection of the Black Sea against Pollution and ICPDR are both members of the DABLAS Task Force29, set up in 2001 as a platform for cooperation between international financing institutions, donors and countries of the region to ensure the protection of water and water-related ecosystems in the Danube and the Black Sea. One is that of the ICPR and the OSPAR Commission, which promotes international cooperation under the Convention for the Protection of the Marine Environment of the North-East Atlantic (1992).",6,True,"[6, 14, 17]",True,True
8cf4119,"In some cases, even new laws lack key elements such as definitions, precision of rights and obligations and setting of standards, and also fall short in terms of determining procedural stages. Many are framework laws and require the adoption of secondary legislation and a set of regulations, steps have been taken, but there is still a long way to go. Overlapping competences and fragmentation of responsibilities among different institutions and management agencies often occurs and so does a lack of effective coordination among the different ministries/authorities. Insufficient human, financial and technical resources are an additional barrier.",6,False,[16],False,True
ddcde75,"Past resettlement projects often turned out to be ineffective: the resettled households were not satisfied with their living conditions in the new location (due to insufficient financial support for construction of houses there, inappropriate quality of soil in the allocated land for agriculture, lack of employment opportunities, etc.) At the same time, there remains the problem of previous spontaneous individual housing. The Master Plan of Dushanbe (approved in 1983 and adjusted in 2010) provides for demolition of tire ""kibit"" buildings made of traditional cob material in the central part of the city, which have total floor space estimated at about 750,000 nr, with an eye to using tire land for construction of multi-storey residential buildings.",6,False,"[1, 8, 9, 11]",False,True
b0d49a6,"The Public Debt Committee consists of the Central Bank, the Ministry of Planning and the Ministry of Finance. It is positive that there are high-level decision-making bodies in Jordan that can give mandate to PPP projects. However, it appears that they may have difficulty in performing their tasks effectively.",6,False,"[8, 17]",False,True
dfb3cbf,"On the one hand, if water bottlenecks are well managed and the change of resource availability is well anticipated, all the options available to limit the effect of water scarcity will be implemented in a cost effective way. In that case, the cost of adjusting to the bottleneck is quite low for the electricity system. On the other hand, if disruptions in the electric sector cannot be avoided, they can be very costly. Therefore one needs to take into account the cost of investments to hedge energy systems against the risk of disruption, for instance by providing more back-up generation capacity.",6,True,"[6, 7, 9, 13]",True,True
c922464,"However, there are also many places where serious household affordability issues prevent further increases, unless social protection measures are being introduced (OECD, 2009a). This is especially true where household affordability is an important constraint. In order to be efficient and effective, however, subsidies should be predictable, transparent, targeted and ideally taper off over time.",6,False,"[1, 10]",False,True
79d7add,"The process was first carried out in 2004, and led to additional funding allocated to HIV/AIDS projects, “which topped the economists’ “to do” list”. Similarly, biosand filters was the intervention with the lowest risk of a BCR below 1. In the final overall ranking, WSS interventions came in about 15th to 20th position (over a total of 30 interventions), whereas health interventions to address malnutrition (such as micronutrient supplements or community-based nutrition promotion) came towards the top, largely due to their comparatively low costs and fast payback periods. It does so by comparing the effectiveness of various health interventions based on the estimated cost per DALY averted (see Box 5.4).",6,False,"[2, 3, 6]",True,False
04f3583,"Despite the limited amount of data made available thus far, a significant number of predictions stress the vulnerability of water resources in Central Asia. An increase in air temperature and a short-term increase in river flows, due to the melting of glaciers, is one such likely consequence. In the long term, river flows are predicted to decrease, and the levels of aridity and evapotranspiration to rise, which would increase irrigation requirements for water and increase the risk of scarcity and droughts. The willingness of all the riparian countries to cooperate, establish an open dialogue and compromise to find a consensus between their positions is necessary for agreement.",6,True,"[6, 13, 17]",True,True
7e8a274,"The partnership aims to promote public awareness and involvement in projects to conserve and protect freshwater ecosystems relating to the Danube River basin. In 1974, the member countries of the Intergovernmental Coordinating Committee of La Plata Basin Countries created the Financial Fund for the Development of the River Plate Basin (FONPLATA). The mission of IFAS is to fund joint environmental and research programmes and projects aimed at saving the Aral Sea, improving the environmental situation in the areas affected by the disaster and addressing common social and environmental challenges in the subregion.",6,True,"[6, 13, 14, 17]",True,True
d733347,"An instrument such as the Pact could be used to accompany such a gradual devolution of responsibility. There are basins where charges have been applied at federal level, but not yet at all state levels, as in the case of the Sao Francisco, Doce and Paranaiba River basins.5 This may also create limitations in terms of the financial autonomy of the water agencies, given the fewer resources available (ANA, 2016). Some delegated water agencies have to deal with both federal and state authorities and face difficulties in applying different set of rules, inspections and more or less stringent regulation.",6,True,[6],True,True
e0d0c18,"As a result, the quality of sorting is uneven and there is considerable unexploited recovery potential, particularly for organic components and plastics from municipal waste. The polluter pays principle is only partially applied, and prices vary among the communes. There has been little progress in managing waste from the health sector, it is no longer co-ordinated, and self-sufficiency is not guaranteed for the treatment and disposal of infectious waste.",6,False,"[3, 6, 11, 12, 13]",True,False
13c7ddb,"Disputes can therefore appear at local, regional, national, or transboundary levels. The risk of conflict escalation is higher in situations where two or more sets of actors with unequal power face increasing water scarcity without access to alternatives or coping mechanisms. At the same time, however, shared water resources can serve as a platform to build cooperation between parties in conflict. Whether water resources generate conflict or cooperation between competing users often depends on the governance systems in place.",6,True,"[6, 16]",True,True
d69fcac,"As such, IBCC has been helpful in co-ordinating between various local conservancy districts with state-level agencies and local stakeholders. This is useful in so far as there are so many conservancy districts in Colorado that almost none have jurisdiction over an entire river basin. In order to account for all alternatives, co-operation is therefore necessary.",6,True,"[6, 11, 17]",True,True
2de7cc6,"These included Acts on integrated pollution prevention and control (2003), environmental information (2004) and trading of emission allowances for greenhouse gas emissions (2004). At the same time, many existing Acts were amended and complemented by regulations. For example, a new Air Act was adopted in 2010, replacing the 2002 one, to transpose the EU directive on ambient air quality and cleaner air.",6,False,"[7, 11, 13, 15]",False,True
76ac004,"Further to the Kenyan Water Act of 2002, the small water project has to sign a Service Provision Agreement (SPA) with the Water Service Board (WSB) in whose jurisdiction it falls (for example, the Athi Water Services Board-AWSB for the area surrounding Nairobi). Upon successful completion of the project, the Global Partnership for Output-based Aid (GPOBA) pays subsidies to the small piped water project (figure below), which reduces the overall size of the loan to the communities, and keeps debt service payments affordable. It also provides better risk management from the lender’s perspective and increases incentives for project completion as the subsidy is transferred upon the delivery of agreed outputs (including the increase in the number of connections and changes in revenues collected).",6,True,"[6, 11, 17]",True,True
ac4db1c,"When the provision of services involves the same network there may be “joint” costs, “common” costs, or network benefits. This is despite the fact that there may be some relevant differences in circumstances between particular customers that will not be closely reflected in the resulting charges. When considering issues of practicability, it is important to recognise that the availability of information is likely to evolve over time. This means that Ofwat retains the possibility of changing the way costs are assessed depending upon available information. Failing to do so raises equity issues, as future generations will have to foot the bill, either through decayed infrastructure or increased public debt. Typically, all things being equal, industry or municipalities should have an incentive to develop in regions where water is abundant and competition between water users is minimal, and they should cover the costs of a reliable access to water.",6,True,"[6, 9, 11, 12]",True,True
ff2b772,"Part A: Global and Sectoral Aspects, Contribution of Working Group II to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change [Field, C.B., et al. ( Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1132 pp. Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA. Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1535 pp. An Overview of IMAGE 2.4. Netherlands Environmental Assessment Agency, Bilthoven.",6,False,"[13, 9, 17]",False,True
946174a,"Recommended actions in sphere (2) and then (3) are conditional on the efforts undertaken at the hotspot location and may become secondary if hotspot level risks are well managed. Source: Author’s own work. As for most regions, water risk hotspots require well-functioning generic water policies (OECD, 2016a).",6,True,[6],True,True
74c1a49,"The conclusion of their work is that the benefits of management or groundwater irrigation will not always be significant, and that they depend highly on economic, hydrologic, and agronomic parameters (Koundouri, 2004). There has been significant discussion in the literature on possible criteria to define when groundwater pumping is detrimental (see Chapter 2, and Llamas and Garrido, 2007). In particular, fighting against stock depletion is rarely found to be appropriate (Giordano, 2009, GWP, 2012).",6,True,"[2, 6, 13, 15]",True,True
4618eb0,"By 1985, Saudi Arabia had 24 desalination plants, including 17 plants on the western coast along the Red Sea and 7 plants on the east coast along the Arabian Gulf. These plants were producing 1.82 million m3/day and 3,630 MW of electric power. More than 70 per cent of that country’s water needs are provided by desalination, and its plants currently generate more than 4,600 MW of electric power. In 2008, the total amount of desalinated water produced by Saudi Arabia was an estimated 10.6 million m3/day.",6,True,"[6, 7, 9]",True,True
